OTU	Test-Statistic	P	FDR_P	Bonferroni_P	LH + LB/30_mean	C/0_mean	LH + LB/112_mean	C/30_mean	LH/112_mean	LB/30_mean	LB/112_mean	C/112_mean	taxonomy
New.CleanUp.ReferenceOTU507	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Incertae_sedis; g__Capnobotryella; s__Capnobotryella_sp_MA_3619
New.CleanUp.ReferenceOTU508	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cuniculitremaceae; g__Kockovaella; s__Kockovaella_thailandica
New.CleanUp.ReferenceOTU509	5.66666666667	0.579164193137	0.699679928926	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__unculturedPleosporales
New.CleanUp.ReferenceOTU516	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Cryptococcus; s__Cryptococcus_sp_JLH_2011
New.CleanUp.ReferenceOTU523	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Kazachstania; s__Kazachstania_unispora
New.CleanUp.ReferenceOTU533	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	1.66666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU534	5.66666666667	0.579164193137	0.699679928926	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU535	5.66666666667	0.579164193137	0.699679928926	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Meruliaceae; g__Phlebia; s__Phlebia_georgica
New.CleanUp.ReferenceOTU536	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU541	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__unidentified; g__unidentified; s__unculturedOrbiliales
New.CleanUp.ReferenceOTU550	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	7.66666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU552	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU561	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.3333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedzygomycete
New.CleanUp.ReferenceOTU563	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU570	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU572	5.66666666667	0.579164193137	0.699679928926	1.0	4.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedectomycorrhizal_fungus
New.CleanUp.ReferenceOTU573	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	1.33333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__Stagonospora; s__Stagonospora_sp_4/99_1
New.CleanUp.ReferenceOTU576	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU578	5.66666666667	0.579164193137	0.699679928926	1.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
New.CleanUp.ReferenceOTU584	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	34.6666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU593	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	2.33333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU595	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Cryptococcus; s__Cryptococcus_sp_3_TMS_2011
New.CleanUp.ReferenceOTU603	5.66666666667	0.579164193137	0.699679928926	1.0	2.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__unidentified; f__unidentified; g__unidentified; s__unculturedAgaricomycetes
New.CleanUp.ReferenceOTU606	5.66666666667	0.579164193137	0.699679928926	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Bullera; s__Bullera_sp_TY_143
New.CleanUp.ReferenceOTU607	5.66666666667	0.579164193137	0.699679928926	1.0	2.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__unidentified; f__unidentified; g__unidentified; s__Sordariomycetes_sp_genotype_619
New.CleanUp.ReferenceOTU610	5.66666666667	0.579164193137	0.699679928926	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	No blast hit
New.CleanUp.ReferenceOTU612	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU614	5.66666666667	0.579164193137	0.699679928926	1.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Bulleribasidium; s__Bulleribasidium_oberjochense
New.CleanUp.ReferenceOTU615	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	1.66666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU624	5.66666666667	0.579164193137	0.699679928926	1.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedbasidiomycota_sp_p1_9
New.CleanUp.ReferenceOTU634	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU635	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU638	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	2.66666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU645	5.66666666667	0.579164193137	0.699679928926	1.0	4.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU650	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	3.66666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU651	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU653	5.66666666667	0.579164193137	0.699679928926	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_humilis
New.CleanUp.ReferenceOTU657	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	2.33333333333	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__unidentified; f__unidentified; g__unidentified; s__unidentified_sp.
New.CleanUp.ReferenceOTU666	5.66666666667	0.579164193137	0.699679928926	1.0	2.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU677	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__Archaeorhizomyces_sp.
New.CleanUp.ReferenceOTU682	5.66666666667	0.579164193137	0.699679928926	1.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU686	5.66666666667	0.579164193137	0.699679928926	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU706	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Steccherinaceae; g__Diplomitoporus; s__Diplomitoporus_crustulinus
New.CleanUp.ReferenceOTU707	5.66666666667	0.579164193137	0.699679928926	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_purpurogenum
New.CleanUp.ReferenceOTU711	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU712	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.66666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU713	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	3.33333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Leptosphaeriaceae; g__Leptosphaeria; s__Leptosphaeria_typharum
New.CleanUp.ReferenceOTU715	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.3333333333	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Coniochaetales; f__unidentified; g__unidentified; s__unidentified_sp.
New.CleanUp.ReferenceOTU716	5.66666666667	0.579164193137	0.699679928926	1.0	4.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU725	5.66666666667	0.579164193137	0.699679928926	1.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
New.CleanUp.ReferenceOTU726	5.66666666667	0.579164193137	0.699679928926	1.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU749	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU750	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU756	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU757	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU759	5.66666666667	0.579164193137	0.699679928926	1.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Melanoleuca; s__Melanoleuca_grammopodia
New.CleanUp.ReferenceOTU763	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	73.6666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU767	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU773	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Heyderia_; s__Heyderia_abietis
New.CleanUp.ReferenceOTU777	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	4.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU779	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU784	5.66666666667	0.579164193137	0.699679928926	1.0	3.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Strophariaceae; g__Pholiota; s__Pholiota_terrestris
New.CleanUp.ReferenceOTU788	5.66666666667	0.579164193137	0.699679928926	1.0	3.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Hyphodermataceae; g__Hyphoderma; s__Hyphoderma_guttuliferum
New.CleanUp.ReferenceOTU790	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	4.33333333333	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Polyporaceae; g__Tyromyces; s__Tyromyces_chioneus
New.CleanUp.ReferenceOTU793	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.3333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU804	5.66666666667	0.579164193137	0.699679928926	1.0	6.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_pallida
New.CleanUp.ReferenceOTU806	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	2.33333333333	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__oat_root_associated_basidiomycete_00012
New.CleanUp.ReferenceOTU808	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Ascomycota_sp_AR_2010
New.CleanUp.ReferenceOTU812	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU815	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedPezizomycotina
New.CleanUp.ReferenceOTU817	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU818	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__unidentified; g__unidentified; s__unidentified_sp.
New.CleanUp.ReferenceOTU823	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	1.66666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Incertae_sedis; g__Periconia; s__Periconia_sp_CY137
New.CleanUp.ReferenceOTU829	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	5.66666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_intermedia
New.CleanUp.ReferenceOTU835	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
HQ631040	5.65523215523	0.580531921591	0.700499325816	1.0	4.33333333333	2.0	0.0	0.0	2.0	0.333333333333	0.0	17.6666666667	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_sp_857
New.ReferenceOTU50	5.60635538262	0.5863883222	0.704424692785	1.0	5.0	0.0	0.0	0.0	46.5	6.33333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Galactomyces; s__Galactomyces_geotrichum
New.CleanUp.ReferenceOTU275	5.60635538262	0.5863883222	0.704424692785	1.0	0.0	2.33333333333	0.0	32.0	0.0	1.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Hymenochaetales; f__Schizoporaceae; g__Hyphodontia; s__Hyphodontia_sambuci
New.CleanUp.ReferenceOTU592	5.60635538262	0.5863883222	0.704424692785	1.0	0.0	0.0	15.0	0.0	116.0	2.33333333333	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Atheliaceae; g__Athelia; s__Athelia_decipiens
JN904475	5.6049382716	0.586558356393	0.704424692785	1.0	0.0	2.0	0.0	22.0	0.0	2.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ760641	5.59211096662	0.588098048222	0.705439925612	1.0	0.0	0.666666666667	0.666666666667	0.0	3.0	0.0	0.0	2.66666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU20	5.52346743295	0.596354783076	0.709505793024	1.0	22.0	0.0	81.0	65.0	180.5	25.6666666667	146.0	21.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedPezizomycotina
GU998419	5.50249565972	0.598882863798	0.709505793024	1.0	1.0	0.666666666667	0.0	0.0	1.0	0.0	1.0	0.333333333333	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unculturedHelotiales
New.CleanUp.ReferenceOTU792	5.47222222222	0.602536478692	0.709505793024	1.0	0.0	0.0	0.0	0.0	2.5	0.666666666667	0.0	1.66666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN183441	5.41212121212	0.609803780516	0.709505793024	1.0	2.0	0.0	0.0	2.5	0.0	4.66666666667	0.0	24.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Kodamaea; s__Kodamaea_ohmeri
New.CleanUp.ReferenceOTU539	5.39884020619	0.611412017672	0.709505793024	1.0	10.6666666667	1.33333333333	26.0	27.0	13.0	2.66666666667	0.0	1.66666666667	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
FJ213540	5.38333333333	0.613290788685	0.709505793024	1.0	3.0	0.0	13.0	11.0	20.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EU307915	5.34760051881	0.617623966571	0.709505793024	1.0	0.0	0.0	1.33333333333	0.0	1.0	0.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Metarhizium; s__Metarhizium_anisopliae
DQ249212	5.34760051881	0.617623966571	0.709505793024	1.0	0.0	0.0	1.66666666667	0.0	2.0	0.666666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_commune
FJ553881	5.34760051881	0.617623966571	0.709505793024	1.0	0.0	2.33333333333	0.0	4.0	0.0	0.0	0.0	14.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsordariomyceta
DQ365645	5.34760051881	0.617623966571	0.709505793024	1.0	0.0	0.0	30.3333333333	4.0	0.0	0.333333333333	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Sistotremataceae; g__Sistotrema; s__Sistotrema_sp.
AF139961	5.34760051881	0.617623966571	0.709505793024	1.0	0.0	2.0	153.333333333	27.5	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__unidentified; g__unidentified; s__unidentified_sp.
FJ150695	5.34760051881	0.617623966571	0.709505793024	1.0	1.33333333333	0.0	0.0	4.5	0.0	0.0	0.0	15.3333333333	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Botryosphaeriales; f__Botryosphaeriaceae; g__Botryosphaeria; s__Lasiodiplodia_theobromae
New.ReferenceOTU31	5.34760051881	0.617623966571	0.709505793024	1.0	1.33333333333	0.0	55.3333333333	9.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__unidentified; g__unidentified; s__unidentified_sp.
New.CleanUp.ReferenceOTU146	5.34760051881	0.617623966571	0.709505793024	1.0	0.0	0.0	0.0	7.0	0.0	2.66666666667	0.0	7.33333333333	k__Fungi; p__Neocallimastigomycota; c__Neocallimastigomycetes; o__Neocallimastigales; f__Neocallimastigaceae; g__Neocallimastix; s__Neocallimastix_frontalis
New.CleanUp.ReferenceOTU378	5.34760051881	0.617623966571	0.709505793024	1.0	3.0	0.0	0.0	10.0	0.0	0.0	0.0	19.6666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU446	5.34760051881	0.617623966571	0.709505793024	1.0	5.33333333333	0.0	0.0	3.0	0.0	1.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__unidentified; f__unidentified; g__unidentified; s__Glaciozyma_watsonii
New.CleanUp.ReferenceOTU768	5.34760051881	0.617623966571	0.709505793024	1.0	0.0	1.0	0.0	2.5	0.0	2.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FM177662	5.30165912519	0.623202429037	0.709505793024	1.0	507.666666667	604.666666667	1305.66666667	703.0	1553.0	550.0	1133.0	1442.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
AJ246154	5.29160246533	0.62442457449	0.709505793024	1.0	2.33333333333	0.0	0.333333333333	0.5	40.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Incertae_sedis; f__Plectosphaerellaceae; g__Plectosphaerella; s__Plectosphaerella_cucumerina
New.CleanUp.ReferenceOTU485	5.27899807322	0.625956812563	0.709505793024	1.0	0.0	1.33333333333	0.0	0.5	0.5	1.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
