OTU	Test-Statistic	P	FDR_P	Bonferroni_P	C/0_mean	S2-3H-LATE/56_mean	C-3H-LATE/56_mean	S2-NS/56_mean	S2-3H/56_mean	C-NS/56_mean	taxonomy
AM901805	4.11543450065	0.532918869355	0.576600594779	1.0	1.33333333333	0.0	0.0	7.66666666667	12.6666666667	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
FJ762181	4.11543450065	0.532918869355	0.576600594779	1.0	1.0	0.0	0.0	0.0	8.0	0.666666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FN562062	4.11543450065	0.532918869355	0.576600594779	1.0	4.66666666667	0.0	0.0	0.0	23.0	6.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
GU461431	4.11543450065	0.532918869355	0.576600594779	1.0	1.0	0.0	0.0	2.0	8.33333333333	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Edenia; s__Edenia_gomezpompae
GU721685	4.11543450065	0.532918869355	0.576600594779	1.0	1.0	0.0	0.0	0.666666666667	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU122	4.11543450065	0.532918869355	0.576600594779	1.0	0.666666666667	0.0	0.0	0.333333333333	6.66666666667	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Edenia; s__Edenia_gomezpompae
New.CleanUp.ReferenceOTU365	4.11543450065	0.532918869355	0.576600594779	1.0	0.0	0.0	0.0	0.666666666667	2.33333333333	1.66666666667	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_intermedia
New.CleanUp.ReferenceOTU999	4.11543450065	0.532918869355	0.576600594779	1.0	1.33333333333	0.0	0.0	0.0	10.0	0.666666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ759854	4.11111111111	0.533532219659	0.576600594779	1.0	3.66666666667	0.0	0.0	0.333333333333	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EU490021	4.09803921569	0.535388879329	0.576600594779	1.0	0.333333333333	0.0	0.0	0.333333333333	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU311	4.09803921569	0.535388879329	0.576600594779	1.0	0.0	0.0	0.0	0.333333333333	0.333333333333	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU133	4.0462962963	0.542769870655	0.576600594779	1.0	0.666666666667	0.5	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU155	4.0462962963	0.542769870655	0.576600594779	1.0	0.333333333333	0.25	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
New.CleanUp.ReferenceOTU575	4.0462962963	0.542769870655	0.576600594779	1.0	0.333333333333	0.25	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU607	4.0462962963	0.542769870655	0.576600594779	1.0	0.0	0.25	0.0	0.333333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cercospora; s__Cercospora_sp_CPC_15875
DQ386306	4.0	0.549415951353	0.576600594779	1.0	0.0	74.5	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_mucilaginosa
AY706335	4.0	0.549415951353	0.576600594779	1.0	0.0	1.75	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Incertae_sedis; g__Thermomyces; s__Thermomyces_lanuginosus
GU934594	4.0	0.549415951353	0.576600594779	1.0	0.0	1.75	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN681281	4.0	0.549415951353	0.576600594779	1.0	0.0	1.25	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
JF497146	4.0	0.549415951353	0.576600594779	1.0	0.0	27.25	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ762215	4.0	0.549415951353	0.576600594779	1.0	0.0	2.5	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AM901696	4.0	0.549415951353	0.576600594779	1.0	0.0	44.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_sp_BF92
AF081468	4.0	0.549415951353	0.576600594779	1.0	0.0	18.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Stachybotrys; s__Stachybotrys_chlorohalonata
FJ524297	4.0	0.549415951353	0.576600594779	1.0	0.0	0.75	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
FJ008997	4.0	0.549415951353	0.576600594779	1.0	0.0	0.5	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_commune
AY123741	4.0	0.549415951353	0.576600594779	1.0	0.0	0.25	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella; s__Gibberella_fujikuroi
AJ972865	4.0	0.549415951353	0.576600594779	1.0	0.0	38.25	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Incertae_sedis; g__Phoma; s__Phoma_sp_MA_4621
New.CleanUp.ReferenceOTU0	4.0	0.549415951353	0.576600594779	1.0	0.0	0.0	0.5	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Incertae_sedis; f__Monascaceae; g__Monascus; s__Monascus_purpureus
New.CleanUp.ReferenceOTU46	4.0	0.549415951353	0.576600594779	1.0	0.0	0.0	0.25	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Cryptococcus; s__Cryptococcus_rajasthanensis
New.CleanUp.ReferenceOTU164	4.0	0.549415951353	0.576600594779	1.0	0.0	0.25	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Incertae_sedis; f__Monascaceae; g__Monascus; s__Monascus_purpureus
New.CleanUp.ReferenceOTU201	4.0	0.549415951353	0.576600594779	1.0	0.0	1.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU350	4.0	0.549415951353	0.576600594779	1.0	0.0	3.75	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU517	4.0	0.549415951353	0.576600594779	1.0	0.0	1.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_commune
New.CleanUp.ReferenceOTU537	4.0	0.549415951353	0.576600594779	1.0	0.0	0.25	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Incertae_sedis; f__Monascaceae; g__Monascus; s__Monascus_purpureus
New.CleanUp.ReferenceOTU584	4.0	0.549415951353	0.576600594779	1.0	0.0	0.0	0.5	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Cryptococcus; s__Cryptococcus_sp_3_TMS_2011
New.CleanUp.ReferenceOTU662	4.0	0.549415951353	0.576600594779	1.0	0.0	11.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Eremotheciaceae; g__Eremothecium; s__Eremothecium_coryli
New.CleanUp.ReferenceOTU713	4.0	0.549415951353	0.576600594779	1.0	0.0	2.5	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU860	4.0	0.549415951353	0.576600594779	1.0	0.0	4.5	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_farinosa
New.CleanUp.ReferenceOTU913	4.0	0.549415951353	0.576600594779	1.0	0.0	0.0	0.5	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Cryptococcus; s__Cryptococcus_victoriae
New.CleanUp.ReferenceOTU1007	4.0	0.549415951353	0.576600594779	1.0	0.0	3.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
New.CleanUp.ReferenceOTU1021	4.0	0.549415951353	0.576600594779	1.0	0.0	0.0	0.25	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Incertae_sedis; f__Monascaceae; g__Monascus; s__Monascus_purpureus
FJ755832	3.96271929825	0.554795882836	0.579229898401	1.0	5.0	78.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
EU380669	3.96271929825	0.554795882836	0.579229898401	1.0	0.0	1.25	0.0	0.0	0.0	0.666666666667	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_orthopsilosis
FM866348	3.7231415813	0.58992394832	0.614313568922	1.0	32.0	4.75	1.75	19.0	91.6666666667	18.6666666667	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__unidentified; f__unidentified; g__unidentified; s__unculturedCryptococcus
JF933752	3.61640726329	0.605851510447	0.629273604923	1.0	4.66666666667	0.25	0.0	1.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
HQ631014	3.39309153713	0.639622310877	0.662642136975	1.0	11.6666666667	0.0	41.5	17.3333333333	12.0	26.3333333333	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Cryptococcus; s__Cryptococcus_sp_3_TMS_2011
HQ630982	3.36997405966	0.643146895199	0.664585125039	1.0	1.33333333333	11.5	0.0	0.0	0.0	6.66666666667	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Trichosphaeriales; f__Incertae_sedis; g__Nigrospora; s__Nigrospora_sp_TMS_2011
GQ525422	3.21538461538	0.666819038755	0.687284073192	1.0	5.66666666667	0.0	0.0	1.0	5.0	12.6666666667	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__ascomycete_sp_5/97_81
New.CleanUp.ReferenceOTU704	3.16666666667	0.674308395943	0.689711379606	1.0	0.0	0.25	0.25	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Incertae_sedis; f__Monascaceae; g__Monascus; s__Monascus_purpureus
New.CleanUp.ReferenceOTU715	3.16666666667	0.674308395943	0.689711379606	1.0	0.0	0.25	0.25	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Pezizomycotina_sp_11290
New.CleanUp.ReferenceOTU741	3.16666666667	0.674308395943	0.689711379606	1.0	0.0	0.25	0.25	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Incertae_sedis; f__Monascaceae; g__Monascus; s__Monascus_purpureus
JF951750	2.99566666667	0.700653950292	0.714844410045	1.0	0.0	128.5	0.25	3.33333333333	19.0	4.33333333333	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_flavus
FJ758739	2.8633974359	0.721036097079	0.731933368068	1.0	6.66666666667	0.5	0.0	5.66666666667	0.0	3.66666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU910	2.8633974359	0.721036097079	0.731933368068	1.0	0.0	0.0	0.25	9.33333333333	11.0	5.33333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU562	2.81535695942	0.728426363436	0.737577448404	1.0	0.666666666667	0.0	0.25	0.0	0.333333333333	1.0	No blast hit
GQ521701	2.75367647059	0.737897411139	0.74529487892	1.0	0.666666666667	0.25	0.0	0.333333333333	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU721572	2.65760869565	0.75259396911	0.758238423879	1.0	6.66666666667	35.25	0.5	0.333333333333	0.0	15.6666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU332	2.17708333333	0.824139163007	0.828249582773	1.0	0.0	0.25	0.25	0.333333333333	0.333333333333	0.0	No blast hit
HM161951	2.10539215686	0.834378251522	0.836453819312	1.0	0.333333333333	0.5	0.25	0.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU944	1.80952380952	0.874822940449	0.874822940449	1.0	1.0	0.0	4.75	5.0	10.6666666667	16.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
