OTU	Test-Statistic	P	FDR_P	Bonferroni_P	LH + LB/30_mean	LH/30_mean	LH/10_mean	LB/10_mean	C/0_mean	LH + LB/92_mean	C/92_mean	LB/30_mean	LH + LB/10_mean	LB/92_mean	LH/92_mean	taxonomy
New.CleanUp.ReferenceOTU726	23.0	0.0107465783833	0.102949425004	1.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU731	23.0	0.0107465783833	0.102949425004	1.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__unidentified; f__unidentified; g__unidentified; s__unculturedAgaricomycetidae
FJ025357	22.9565217391	0.0109082065293	0.102949425004	1.0	0.0	0.0	0.0	0.0	0.0	0.0	39.5	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__fungal_endophyte_sp_B14_3122
New.CleanUp.ReferenceOTU248	22.9565217391	0.0109082065293	0.102949425004	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__fungal_endophyte_sp_B14_3122
New.CleanUp.ReferenceOTU365	22.9565217391	0.0109082065293	0.102949425004	1.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__unculturedPleosporales
GQ866205	22.9090909091	0.0110871585897	0.102949425004	1.0	0.0	0.0	0.0	0.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU63	22.9090909091	0.0110871585897	0.102949425004	1.0	0.0	112.666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAgaricomycotina
New.CleanUp.ReferenceOTU230	22.9090909091	0.0110871585897	0.102949425004	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU557	22.9090909091	0.0110871585897	0.102949425004	1.0	0.0	0.0	0.0	0.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
FJ759644	22.9051546392	0.011102134297	0.102949425004	1.0	0.0	0.0	0.0	0.0	16.3333333333	208.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cercospora; s__Cercospora_sp_CPC_15875
GQ516443	22.8789473684	0.0112023313388	0.102949425004	1.0	0.0	0.0	0.0	0.0	51.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
DQ386306	22.8789473684	0.0112023313388	0.102949425004	1.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_mucilaginosa
HM487058	22.8789473684	0.0112023313388	0.102949425004	1.0	0.0	0.0	0.0	0.0	19.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedDikarya
HQ631018	22.8789473684	0.0112023313388	0.102949425004	1.0	0.0	0.0	0.0	0.0	26.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU284	22.8789473684	0.0112023313388	0.102949425004	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedDikarya
New.CleanUp.ReferenceOTU588	22.8789473684	0.0112023313388	0.102949425004	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
HM015471	22.7786941581	0.0115935984353	0.105490266951	1.0	0.0	0.0	0.0	0.0	0.0	123.0	0.0	84.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Paxillaceae; g__Paxillus; s__Paxillus_sp.
GU174360	22.4470323065	0.0129823605918	0.116968523372	1.0	0.0	0.0	40.6666666667	0.0	36.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__unidentified; f__unidentified; g__unidentified; s__unculturedDothideomycetes
JF933755	21.4185806832	0.0183566410416	0.163784010847	1.0	11.0	0.333333333333	54.6666666667	42.0	168.0	10.0	0.0	35.3333333333	42.0	0.0	2.66666666667	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
JF933752	21.3429270128	0.0188252368122	0.166349929139	1.0	0.0	0.0	28.0	20.0	81.3333333333	1.0	1.0	12.6666666667	14.6666666667	0.0	1.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
JF300397	21.2245614035	0.0195809770739	0.171380170771	1.0	171.0	24.6666666667	1401.33333333	876.0	4465.0	248.0	52.5	1153.66666667	933.666666667	0.0	77.3333333333	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
HM162228	20.8839259584	0.0219176562805	0.190021944545	1.0	12.0	1.0	37.3333333333	30.0	110.333333333	8.0	1.5	30.3333333333	18.0	0.0	1.33333333333	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella; s__Gibberella_fujikuroi
AY123741	20.8051213339	0.0224942066003	0.193197905287	1.0	0.0	1.33333333333	20.0	15.0	49.6666666667	2.0	0.5	8.0	11.3333333333	0.0	1.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella; s__Gibberella_fujikuroi
New.ReferenceOTU15	20.7694541231	0.0227597888381	0.193668943909	1.0	8.0	84.6666666667	856.0	1980.0	57.0	0.0	542.0	188.0	212.333333333	0.0	18.3333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycodaceae; g__Hanseniaspora; s__Hanseniaspora_sp.
FJ210471	20.7006925625	0.0232800843907	0.196278876652	1.0	0.0	0.0	33.0	30.0	151.0	0.0	0.0	22.6666666667	30.3333333333	9.0	8.66666666667	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
AJ557830	20.5811051693	0.0242115057612	0.202276125405	1.0	0.0	0.0	985.333333333	1050.0	4672.0	0.0	0.5	835.0	693.666666667	218.0	192.666666667	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU576	20.1712643678	0.0276738013163	0.229119129817	1.0	0.0	0.0	8.66666666667	75.0	69.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU3	19.8953168044	0.0302585080305	0.248281865	1.0	0.0	0.0	0.0	0.0	18.6666666667	0.0	0.0	0.0	384.666666667	1011.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Incertae_sedis; g__Hannaella; s__Hannaella_oryzae
New.CleanUp.ReferenceOTU386	19.6227011494	0.0330301760397	0.267693198195	1.0	310.0	0.0	0.0	0.0	1.33333333333	26.0	40.5	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Bolbitiaceae; g__Alnicola; s__Alnicola_sp_MG_2011b
HQ260278	19.6043829296	0.0332245867102	0.267693198195	1.0	0.0	0.666666666667	0.0	2.0	5.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Pseudozyma; s__Pseudozyma_rugulosa
HQ631071	19.5301434006	0.0340233623171	0.267693198195	1.0	7.0	53.6666666667	166.333333333	211.0	7.33333333333	0.0	253.5	45.6666666667	73.6666666667	0.0	1.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_sp_1_TMS_2011
New.ReferenceOTU35	19.5144329897	0.034194654888	0.267693198195	1.0	459.0	0.0	0.0	190.0	0.0	167.0	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AF294700	19.4195876289	0.0352457856165	0.267693198195	1.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	4.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Pseudozyma; s__Pseudozyma_prolifica
JQ247406	19.4195876289	0.0352457856165	0.267693198195	1.0	0.0	0.0	0.333333333333	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__unidentified; f__unidentified; g__unidentified; s__unculturedDothideomycetes
HM037642	19.4195876289	0.0352457856165	0.267693198195	1.0	0.0	0.0	0.0	0.0	13.3333333333	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
New.CleanUp.ReferenceOTU76	19.4195876289	0.0352457856165	0.267693198195	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Pseudozyma; s__Pseudozyma_prolifica
New.CleanUp.ReferenceOTU652	19.4195876289	0.0352457856165	0.267693198195	1.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	2.66666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
New.CleanUp.ReferenceOTU214	19.1508591065	0.0383878566353	0.289167543015	1.0	0.0	0.0	1.33333333333	8.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
EU288196	19.0873563218	0.0391670511958	0.292638374382	1.0	0.0	0.0	520.0	496.0	39.6666666667	0.0	86.0	0.0	0.0	0.0	20.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_tropicalis
AM901740	18.8876909254	0.0417125852505	0.309144079397	1.0	0.0	0.0	52.6666666667	54.0	18.6666666667	269.0	0.0	0.0	0.0	115.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
GU461565	18.6746031746	0.0445957523992	0.327867971639	1.0	0.0	0.0	0.0	0.0	2.66666666667	0.0	0.0	0.666666666667	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU113	18.6167870657	0.0454088542264	0.3305632079	1.0	0.0	0.0	2.33333333333	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
DQ267827	18.5975945017	0.0456817490786	0.3305632079	1.0	0.0	0.0	39.3333333333	0.0	447.333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_sp_2_TMS_2011
New.CleanUp.ReferenceOTU544	18.5329205366	0.0466123917904	0.332122365151	1.0	0.0	0.333333333333	2.0	18.0	0.0	0.0	3.0	0.0	0.666666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycodaceae; g__Hanseniaspora; s__Hanseniaspora_uvarum
HQ631023	18.5266489988	0.0467035514586	0.332122365151	1.0	860.0	0.0	82.6666666667	305.0	359.0	1.0	157.5	255.333333333	141.666666667	321.0	35.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Epicoccum; s__Epicoccum_sp_TMS_2011
New.ReferenceOTU18	18.5076023392	0.0469814009463	0.332122365151	1.0	36.0	1404.66666667	105.666666667	463.0	0.0	0.0	348.5	2524.0	448.333333333	380.0	127.333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Kazachstania; s__Kazachstania_unispora
GU721432	18.4123989218	0.0483929344749	0.337008517819	1.0	0.0	0.0	235.333333333	0.0	42.3333333333	0.0	0.0	0.0	112.666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__unidentified; f__unidentified; g__unidentified; s__unculturedDothideomycetes
New.ReferenceOTU9	18.4115288221	0.0484060112646	0.337008517819	1.0	0.0	0.0	1.66666666667	14.0	20.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
JQ038255	18.3634920635	0.0491329702026	0.338369578643	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.5	1.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Epicoccum; s__Epicoccum_sp_TMS_2011
GQ866206	18.3500678426	0.0493378928598	0.338369578643	1.0	0.0	0.0	0.666666666667	1.0	3.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella; s__Gibberella_fujikuroi
GU721778	18.209192055	0.0515357406868	0.350824782898	1.0	7.0	0.0	6.0	13.0	12.3333333333	0.0	7.0	11.0	16.3333333333	2.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU621	18.0872807018	0.0535090671521	0.3615796523	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
FN548157	17.8388316151	0.0577439466912	0.387348080359	1.0	0.0	0.0	0.0	0.0	85.3333333333	0.0	0.0	0.0	29.3333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales_sp_MU_2009_4
New.ReferenceOTU43	17.7390804598	0.0595277509378	0.396420312405	1.0	0.0	0.0	38.0	98.0	56.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JF715197	17.5883838384	0.062316869379	0.412008654383	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_kudriavzevii
GU721776	17.5551158018	0.0629482194439	0.413210097635	1.0	8.0	0.0	20.3333333333	16.0	32.3333333333	18.0	8.0	35.0	36.0	23.0	4.33333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HM754427	17.5230650716	0.0635618980937	0.414279321618	1.0	0.0	0.0	4.0	2.0	0.0	0.0	4.5	1.0	2.33333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_sp_1_TMS_2011
AM901917	17.3072796935	0.0678352211087	0.42798172052	1.0	0.0	0.0	594.0	0.0	27.6666666667	1147.0	0.0	19.0	0.0	1497.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
AB505424	17.2860005009	0.0682702556375	0.42798172052	1.0	0.0	0.0	0.0	0.0	65.6666666667	0.0	0.0	29.6666666667	0.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_sp_CLF_S
New.CleanUp.ReferenceOTU34	17.25	0.0690119385466	0.42798172052	1.0	0.0	0.0	0.0	0.0	0.0	0.0	26.5	0.0	0.0	136.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Galactomyces; s__Galactomyces_geotrichum
JN198039	17.1894736842	0.0702751456857	0.42798172052	1.0	1.0	0.0	0.0	0.0	2.0	74.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Bolbitiaceae; g__Alnicola; s__Alnicola_sp_MG_2011b
EU489956	17.1850711248	0.0703678293263	0.42798172052	1.0	3.0	0.0	4.33333333333	11.0	14.0	14.0	5.0	19.0	13.6666666667	8.0	1.66666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AM901977	17.1665214866	0.0707595399291	0.42798172052	1.0	1185.0	591.333333333	178.666666667	287.0	19.6666666667	353.0	30.0	228.333333333	98.6666666667	762.0	358.666666667	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
JN906613	17.1574712644	0.070951357847	0.42798172052	1.0	0.0	0.0	0.0	108.0	1.0	29.0	0.0	0.0	0.333333333333	4.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN905073	17.1432989691	0.0712526694663	0.42798172052	1.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	14.3333333333	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN906165	17.1432989691	0.0712526694663	0.42798172052	1.0	0.0	0.0	18.0	0.0	8.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ631050	17.1432989691	0.0712526694663	0.42798172052	1.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	10.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
New.CleanUp.ReferenceOTU111	17.1432989691	0.0712526694663	0.42798172052	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	5.33333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
New.CleanUp.ReferenceOTU618	17.1432989691	0.0712526694663	0.42798172052	1.0	0.0	0.0	32.6666666667	0.0	31.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EU863525	17.0873500792	0.0724533529908	0.432010873839	1.0	0.0	0.0	1.66666666667	1.0	2.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Nectria; s__Nectria_mauritiicola
New.CleanUp.ReferenceOTU500	17.0684210526	0.0728636403102	0.432010873839	1.0	0.0	0.0	26.6666666667	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_kudriavzevii
GU721774	16.8540639269	0.0776561920217	0.454570113876	1.0	0.0	0.0	0.0	0.0	1.0	3.0	1.5	1.66666666667	1.66666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU16	16.8539944904	0.0776577887688	0.454570113876	1.0	602.0	0.0	0.0	0.0	0.0	0.0	67.0	25.6666666667	27.6666666667	0.0	0.0	k__Fungi; p__Basidiomycota; c__Exobasidiomycetes; o__Incertae_sedis; f__Incertae_sedis; g__Tilletiopsis; s__Tilletiopsis_albescens
FJ554239	16.7272727273	0.0806208072021	0.465430496225	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	1.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ120969	16.7272727273	0.0806208072021	0.465430496225	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	1.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_commune
HQ829666	16.7099924869	0.0810325129444	0.465430496225	1.0	0.0	0.0	59.3333333333	0.0	324.333333333	0.0	0.0	45.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cladosporium; s__Cladosporium_sp_MU_c19_50FSSIno2
AB237662	16.603125	0.0836201937222	0.477310298327	1.0	0.0	0.0	0.666666666667	0.0	4.33333333333	0.0	0.0	0.666666666667	0.333333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella; s__Gibberella_fujikuroi
AM901773	16.5411501377	0.0851540270017	0.483065128485	1.0	460.0	0.0	105.666666667	0.0	386.333333333	0.0	0.5	174.333333333	137.666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
AM901712	16.4968383017	0.0862658630566	0.486162426118	1.0	0.0	0.0	0.0	0.0	12.3333333333	312.0	20.0	75.0	0.0	230.0	69.3333333333	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
New.CleanUp.ReferenceOTU332	16.4773831922	0.0867580390461	0.486162426118	1.0	0.0	0.0	4.0	2.0	15.0	2.0	0.5	4.0	2.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.ReferenceOTU8	16.3786082474	0.089295147046	0.494159376038	1.0	431.0	0.0	0.0	0.0	0.333333333333	166.0	60.5	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; s__Tomentella_sublilacina
FJ466715	16.3649453823	0.0896511698598	0.494159376038	1.0	0.0	75.0	436.0	260.0	1091.33333333	0.0	0.0	146.0	154.666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella; s__Gibberella_sp_UFMGCB_536
GU721949	16.3589181287	0.0898086218858	0.494159376038	1.0	3.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	1.33333333333	2.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Epicoccum; s__Epicoccum_sp_TMS_2011
New.CleanUp.ReferenceOTU212	16.3387978142	0.0903359903964	0.494159376038	1.0	0.0	4.0	3.0	6.0	23.0	20.0	0.0	6.66666666667	6.33333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Incertae_sedis; o__Incertae_sedis; f__Incertae_sedis; g__Phaeocytostroma; s__Phaeocytostroma_ambiguum
HQ191325	16.3022222222	0.0913016243715	0.496486347913	1.0	0.0	0.0	0.333333333333	1.0	2.0	3.0	0.0	0.333333333333	1.33333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ125891	16.2065217391	0.0938711315423	0.507456293455	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; s__Cortinarius_callisteus
New.CleanUp.ReferenceOTU411	16.0954191563	0.0969333033315	0.520945647729	1.0	0.0	0.666666666667	12.6666666667	70.0	238.0	0.0	0.0	10.3333333333	0.333333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales; f__Diaporthaceae; g__Diaporthe; s__Diaporthe_phaseolorum_var_meridionalis
FM177662	15.9197243755	0.101953556867	0.526211692858	1.0	0.0	0.0	167.333333333	108.0	1.0	37.0	5108.0	0.333333333333	3.33333333333	9.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.ReferenceOTU25	15.8454832882	0.104141877101	0.526211692858	1.0	225.0	0.0	69.3333333333	189.0	6.0	454.0	60.0	0.0	99.6666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
FR748047	15.8091691493	0.105227016677	0.526211692858	1.0	0.0	56.6666666667	29.0	69.0	290.0	120.0	0.0	70.3333333333	60.6666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Incertae_sedis; o__Incertae_sedis; f__Incertae_sedis; g__Phaeocytostroma; s__Phaeocytostroma_ambiguum
JF300399	15.7368421053	0.107417484616	0.526211692858	1.0	0.0	0.0	1.33333333333	2.0	6.33333333333	1.0	0.0	0.666666666667	70.3333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AB235999	15.7034482759	0.108442064795	0.526211692858	1.0	0.0	36.0	0.0	0.0	85.3333333333	0.0	0.0	0.0	0.0	0.0	8.0	k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Pseudozyma; s__Pseudozyma_rugulosa
New.CleanUp.ReferenceOTU374	15.7034482759	0.108442064795	0.526211692858	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.6666666667	169.0	0.0	12.3333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
