	sequences per sample	iteration	425	426	437	430	1020	757	1138	1034	447	1016	1033	1017	1031	759	1154	1019	1145	758	1018	1156	1139	760	1140	1035	1032	451	427	836	424	837	839	844	831	457	1155	1162	1157	761	1040	1142	1153
alpha_rarefaction_10005_6.txt	10005	6	121.5	128.105263158	24.5	60.75	37.0	117.0	48.2	28.3333333333	39.0	38.3333333333	61.0	22.75	61.0	47.0	29.5	32.0	58.25	41.4285714286	66.0	50.2	23.5	18.5	26.0	39.0	44.3333333333	45.25	95.0	89.6666666667	109.5	51.25	71.0	97.75	72.0	14.2	21.3333333333	20.0	39.0	15.0	15.0	33.0	29.3333333333
alpha_rarefaction_10005_7.txt	10005	7	106.461538462	126.588235294	31.0	83.25	47.5	37.25	65.0	48.75	68.0	32.0	186.0	27.3333333333	44.0	52.0	27.0	39.5	47.6	45.5	64.0	42.0	48.5	26.5	40.5	80.0	36.0	175.0	127.166666667	75.0	111.071428571	53.0	81.125	91.0	83.4285714286	12.0	47.0	37.0	40.0	14.0	13.0	52.0	27.5
alpha_rarefaction_10005_8.txt	10005	8	106.230769231	147.461538462	29.0	58.1666666667	26.5	47.5	51.5	56.3333333333	42.75	22.25	28.75	40.0	22.25	91.0	39.0	96.0	29.2	55.0	79.5	52.75	40.3333333333	44.5	36.0	40.2	41.5	107.0	99.5454545455	59.1111111111	112.882352941	55.2	103.5	81.1428571429	85.1111111111	13.5	33.0	38.0	32.0	46.0	18.0	20.25	25.0
alpha_rarefaction_10005_9.txt	10005	9	106.090909091	128.647058824	27.0	67.0	111.0	69.0	36.0	37.0	58.0	42.5	121.0	49.0	24.0	46.5	43.0	77.0	46.5	80.0	43.5	41.0	62.0	16.0	38.0	30.6666666667	62.0	42.0	86.8	68.3636363636	102.363636364	43.625	74.0	70.0	106.166666667	14.0	22.3333333333	55.0	21.0	30.0	10.25	27.0	64.0
alpha_rarefaction_12004_0.txt	12004	0	108.0	140.214285714	28.5	76.1428571429	88.0	134.0	34.1428571429	55.0	30.2	112.5	47.5	50.5	37.2	49.0	34.5	63.0	47.5	43.2	68.0	48.5	56.3333333333	26.5	57.2	52.0	36.25	64.0	105.153846154	74.5	111.666666667	58.0	82.0	175.0	109.2	12.3333333333	29.5	20.0	32.0	15.0	10.5	29.0	31.0
alpha_rarefaction_12004_1.txt	12004	1	102.111111111	141.083333333	29.3333333333	69.25	34.0	30.6	52.75	49.5	50.5	29.0	40.8571428571	39.0	37.75	132.0	31.5	38.0	40.25	64.0	134.0	84.5	29.0	22.0	32.8571428571	47.6	29.0	44.0	106.1	78.4285714286	110.125	64.0	84.3	96.5	110.2	35.0	35.0	46.0	20.5	20.3333333333	21.0	29.0	38.0
alpha_rarefaction_12004_2.txt	12004	2	99.9090909091	135.473684211	31.3333333333	70.6666666667	33.0	61.0	56.6666666667	96.0	41.4285714286	30.0	52.0	44.0	36.0	50.0	21.75	64.0	37.0	134.0	66.0	41.0	56.0	25.5	70.5	38.0	42.5	75.0	110.111111111	58.0	129.083333333	62.6	89.1111111111	96.5	82.1	14.5	35.25	31.0	39.0	24.5	13.5	34.0	76.0
alpha_rarefaction_12004_3.txt	12004	3	110.0	140.882352941	56.0	125.0	36.75	38.0	42.1428571429	34.0	53.0	37.0	31.2	75.0	37.75	45.3333333333	29.0	49.75	50.2	141.0	89.5	110.5	54.0	26.5	53.25	92.0	31.3333333333	61.75	101.769230769	61.0	102.5	64.5	80.3636363636	68.0	87.0909090909	14.0	20.3333333333	24.5	31.3333333333	16.0	23.0	25.5	24.5
alpha_rarefaction_12004_4.txt	12004	4	117.875	136.076923077	34.5	84.25	62.0	36.0	90.0	50.5	52.5	72.75	69.0	31.0	63.0	36.25	28.0	138.0	47.0	54.75	65.0	83.5	61.0	31.5	44.5	54.75	40.0	80.0	96.5454545455	69.125	109.153846154	49.6	71.0909090909	79.4285714286	72.0	13.5	25.5	46.0	30.5	20.0	36.0	45.5	41.5
alpha_rarefaction_12004_5.txt	12004	5	121.666666667	136.0	27.0	86.0	55.3333333333	59.3333333333	58.3333333333	45.0	64.0	100.0	186.0	86.0	88.0	59.3333333333	28.0	78.5	82.5	49.5	76.75	37.0	45.2	58.0	115.0	30.25	54.25	86.3333333333	101.545454545	74.1111111111	118.666666667	47.0	80.1428571429	113.166666667	69.2727272727	14.5	26.5	76.0	19.0	24.5	16.0	28.0	64.0
